Language,Country,Region/State,City,Category,Subcategory,Provider,Vocalizing,URL
EN,England,,,Solomon Islands,S,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/australiaandthepacific/solomonislands/rss
EN,England,,,Somalia Wikileaks Cables,S,Telegraph,Telegraph,http://www.telegraph.co.uk/news/wikileaks-files/somalia-wikileaks/rss
EN,England,,,South America,S,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/southamerica/rss
EN,England,,,South Sudan,S,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/africaandindianocean/south-sudan/rss
EN,England,,,Special Forces Obituaries,S,Telegraph,Telegraph,http://www.telegraph.co.uk/news/obituaries/military-obituaries/special-forces-obituaries/rss
EN,England,,,Spending Review,S,Telegraph,Telegraph,http://www.telegraph.co.uk/news/politics/spending-review/rss
EN,England,,,Sri Lanka,S,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/asia/srilanka/rss
EN,England,,,State of the Union,S,Telegraph,Telegraph,http://www.telegraph.co.uk/news/newstopics/uselection2008/stateoftheunion/rss
EN,England,,,Sunday Telegraph at 50,S,Telegraph,Telegraph,http://www.telegraph.co.uk/news/sunday-telegraph-at-50/rss
EN,England,,,Swaziland,S,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/africaandindianocean/swaziland/rss
EN,England,,,Switzerland,S,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/europe/switzerland/rss
EN,England,,,t5m Celebrity Video,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/newsvideo/celebrity-news-video/t5m-celebrity-video/rss
EN,England,,,Taiwan,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/asia/taiwan/rss
EN,England,,,Tanzania,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/africaandindianocean/tanzania/rss
EN,England,,,Telegraph Christmas Appeal,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/telegraphchristmasappeal/rss
EN,England,,,Telegraph pictures of the year,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/picturegalleries/telegraph-pictures-of-the-year/rss
EN,England,,,Thailand,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/asia/thailand/rss
EN,England,,,The Margaret Thatcher Years,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/newstopics/themargaretthatcheryears/rss
EN,England,,,The Queen's Diamond Jubilee,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/uknews/the_queens_diamond_jubilee/rss
EN,England,,,The State of Europe,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/europe/state-of-europe/rss
EN,England,,,Theatre Obituaries,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/obituaries/culture-obituaries/theatre-obituaries/rss
EN,England,,,Timeline,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/newstopics/madeleinemccann/timeline/rss
EN,England,,,Togo,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/africaandindianocean/togo/rss
EN,England,,,Tonga French Polynesia,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/australiaandthepacific/tongafrenchpolynesia/rss
EN,England,,,Tree man,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/asia/indonesia/tree-man/rss
EN,England,,,Tunisia,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/africaandindianocean/tunisia/rss
EN,England,,,Turkmenistan,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/asia/turkmenistan/rss
EN,England,,,Tuvalu,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/australiaandthepacific/tuvalu/rss
EN,England,,,Tahiti,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/australiaandthepacific/tahiti/rss
EN,England,,,Tajikistan,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/asia/tajikistan/rss
EN,England,,,Technology Obituaries,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/obituaries/technology-obituaries/rss
EN,England,,,Telegraph Lists,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/newstopics/telegraphlists/rss
EN,England,,,Terrorism in the UK,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/uknews/terrorism-in-the-uk/rss
EN,England,,,The Deadline,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/obituaries/the-deadline/rss
EN,England,,,The Pope,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/religion/the-pope/rss
EN,England,,,The Royal Family,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/uknews/theroyalfamily/rss
EN,England,,,The week in pictures,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/picturegalleries/theweekinpictures/rss
EN,England,,,Tibet,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/asia/tibet/rss
EN,England,,,Tobias Grubbe,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/tobias-grubbe/rss
EN,England,,,Tom Parfitt,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/europe/russia/tom-parfitt/rss
EN,England,,,Tony Blair,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/politics/tony-blair/rss
EN,England,,,Trinidad and Tobago,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/centralamericaandthecaribbean/trinidadandtobago/rss
EN,England,,,Turkey,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/europe/turkey/rss
EN,England,,,Turks and Caicos Islands,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/centralamericaandthecaribbean/turksandcaicosislands/rss
EN,England,,,TV & Radio Obituaries,T,Telegraph,Telegraph,http://www.telegraph.co.uk/news/obituaries/culture-obituaries/tv-radio-obituaries/rss
EN,England,,,UFOs,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/newstopics/howaboutthat/ufo/rss
EN,England,,,UK News,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/uknews/rss
EN,England,,,UK Politics Video,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/newsvideo/uk-politics-video/rss
EN,England,,,UKIP,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/politics/ukip/rss
EN,England,,,United Arab Emirates,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/middleeast/unitedarabemirates/rss
EN,England,,,US Election,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/us-election/rss
EN,England,,,US Election Toolbox,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/newstopics/uselection2008/uselectiontoolbox/rss
EN,England,,,US Politics,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/us-politics/rss
EN,England,,,US Virgin Islands,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/centralamericaandthecaribbean/usvirginislands/rss
EN,England,,,Uzbekistan,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/asia/uzbekistan/rss
EN,England,,,Uganda,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/africaandindianocean/uganda/rss
EN,England,,,UK News,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/picturegalleries/uknews/rss
EN,England,,,UK Terrorism Wikileaks Cables,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/wikileaks-files/uk-terrorism-wikileaks/rss
EN,England,,,Ukraine,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/europe/ukraine/rss
EN,England,,,Uruguay,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/southamerica/uruguay/rss
EN,England,,,US Election 2008,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/newstopics/uselection2008/rss
EN,England,,,US Election Video,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/newsvideo/us-politics-video/us-election-video/rss
EN,England,,,US Politics Video,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/newsvideo/us-politics-video/rss
EN,England,,,USA,U,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/northamerica/usa/rss
EN,England,,,Vanuatu,V,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/australiaandthepacific/vanuatu/rss
EN,England,,,Venezuela,V,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/southamerica/venezuela/rss
EN,England,,,Viral Video,V,Telegraph,Telegraph,http://www.telegraph.co.uk/news/newsvideo/viral-video/rss
EN,England,,,Vatican City and Holy See,V,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/europe/vaticancityandholysee/rss
EN,England,,,Vietnam,V,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/asia/vietnam/rss
EN,England,,,Vladimir Putin,V,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/vladimir-putin/rss
EN,England,,,Wales,W,Telegraph,Telegraph,http://www.telegraph.co.uk/news/uknews/wales/rss
EN,England,,,Weird News Video,W,Telegraph,Telegraph,http://www.telegraph.co.uk/news/newsvideo/weirdnewsvideo/rss
EN,England,,,Who's Who,W,Telegraph,Telegraph,http://www.telegraph.co.uk/news/newstopics/whos-who/rss
EN,England,,,WikiLeaks files,W,Telegraph,Telegraph,http://www.telegraph.co.uk/news/wikileaks-files/rss
EN,England,,,World news,W,Telegraph,Telegraph,http://www.telegraph.co.uk/news/picturegalleries/worldnews/rss
EN,England,,,World War One Archive,W,Telegraph,Telegraph,http://www.telegraph.co.uk/news/ww1-archive/rss
EN,England,,,Wallis and Futuna Islands,W,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/australiaandthepacific/wallisandfutunaislands/rss
EN,England,,,WF Deedes,W,Telegraph,Telegraph,http://www.telegraph.co.uk/news/newstopics/wfdeedes/rss
EN,England,,,Wikileaks,W,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/wikileaks/rss
EN,England,,,William Hague,W,Telegraph,Telegraph,http://www.telegraph.co.uk/news/politics/william-hague/rss
EN,England,,,World News,W,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/rss
EN,England,,,Yemen,Y,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/middleeast/yemen/rss
EN,England,,,Your View,Y,Telegraph,Telegraph,http://www.telegraph.co.uk/news/yourview/rss
EN,England,,,Zambia,Z,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/africaandindianocean/zambia/rss
EN,England,,,Zimbabwe,Z,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/africaandindianocean/zimbabwe/rss
EN,England,,,Zanzibar Tanzania,Z,Telegraph,Telegraph,http://www.telegraph.co.uk/news/worldnews/africaandindianocean/zanzibartanzania/rss
EN,England,,,News,,Al Quds,Al Quds,http://www.alquds.co.uk/?feed=rss2
EN,England,,,Top Stories,Popular BBC News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/rss.xml
EN,England,,,UK,Popular BBC News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/uk/rss.xml
EN,England,,,England,Global and UK News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/england/rss.xml
EN,England,,,Northern Ireland ,Global and UK News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/northern_ireland/rss.xml
EN,England,,,Scotland ,Global and UK News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/scotland/rss.xml
EN,England,,,Wales ,Global and UK News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/wales/rss.xml
EN,England,,,World,Popular BBC News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/world/rss.xml
EN,England,,,Business,Popular BBC News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/business/rss.xml
EN,England,,,Politics,Popular BBC News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/politics/rss.xml
EN,England,,,Health,Popular BBC News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/health/rss.xml
EN,England,,,Education & Family,Popular BBC News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/education/rss.xml
EN,England,,,Science & Environment,Popular BBC News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/science_and_environment/rss.xml
EN,England,,,Technology,Popular BBC News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/technology/rss.xml
EN,England,,,Entertainment & Arts,Popular BBC News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/entertainment_and_arts/rss.xml
EN,England,,,Africa,Global and UK News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/world/africa/rss.xml
EN,England,,,Asia,Global and UK News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/world/asia/rss.xml
EN,England,,,Europe,Global and UK News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/world/europe/rss.xml
EN,England,,,Latin America,Global and UK News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/world/latin_america/rss.xml
EN,England,,,Middle East,Global and UK News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/world/middle_east/rss.xml
EN,England,,,US & Canada,Global and UK News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/world/us_and_canada/rss.xml
EN,England,,,Top Stories,Video & Audio News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/video_and_audio/news_front_page/rss.xml?edition=uk
EN,England,,,World,Video & Audio News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/video_and_audio/world/rss.xml
EN,England,,,UK,Video & Audio News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/video_and_audio/uk/rss.xml
EN,England,,,Business,Video & Audio News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/video_and_audio/business/rss.xml
EN,England,,,Politics,Video & Audio News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/video_and_audio/politics/rss.xml
EN,England,,,Health,Video & Audio News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/video_and_audio/health/rss.xml
EN,England,,,Science & Environment,Video & Audio News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/video_and_audio/science_and_environment/rss.xml
EN,England,,,Technology,Video & Audio News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/video_and_audio/technology/rss.xml
EN,England,,,Entertainment & Arts,Video & Audio News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/video_and_audio/entertainment_and_arts/rss.xml
EN,England,,,Latest published stories,Other News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/system/latest_published_content/rss.xml
EN,England,,,Magazine,Other News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/magazine/rss.xml
EN,England,,,Also in the news,Other News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/also_in_the_news/rss.xml
EN,England,,,In Pictures,Other News Feeds,BBC News,BBC News,http://newsrss.bbc.co.uk/rss/newsonline_uk_edition/in_pictures/rss.xml
EN,England,,,Special Reports,Other News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/special_reports/rss.xml
EN,England,,,Have your say,Other News Feeds,BBC News,BBC News,http://feeds.bbci.co.uk/news/have_your_say/rss.xml
EN,England,,,Editors Blog,Other News Feeds,BBC News,BBC News,http://www.bbc.co.uk/blogs/theeditors/rss.xml
EN,England,,,BBC Sport feeds,Other News Feeds,BBC News,BBC News,http://news.bbc.co.uk/sport1/hi/help/rss/default.stm
EN,England,,,News,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/77/news
EN,England,,,UK,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/1/uk
EN,England,,,World,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/78/world
EN,England,,,Showbiz,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/79/showbiz
EN,England,,,Royal,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/106/royal
EN,England,,,Weird,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/80/weird
EN,England,,,Science & Tech,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/59/science&tech
EN,England,,,Health,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/108/health
EN,England,,,Nature,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/128/nature
EN,England,,,Property,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/51/property
EN,England,,,Retirement,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/50/retirement
EN,England,,,Scotland,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/57/scotland
EN,England,,,Sunday,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/54/sunday
EN,England,,,WWI,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/129/wwi
EN,England,,,Sport,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/65/sport
EN,England,,,Football,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67/football
EN,England,,,World Cup 2014,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/131/worldcup2014
EN,England,,,Transfer news,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/125/transfernews
EN,England,,,Tennis,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/72/tennis
EN,England,,,Rugby Union,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/69/rugbyunion
EN,England,,,Golf,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/71/golf
EN,England,,,Cricket,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/68/cricket
EN,England,,,F1,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/73/f1
EN,England,,,Horse Racing,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/74/horseracing
EN,England,,,Boxing,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/102/boxing
EN,England,,,Other Sport,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/4/othersport
EN,England,,,Comment,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/16/comment
EN,England,,,Express Comment,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/41/expresscomment
EN,England,,,Columnists,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/40/columnists
EN,England,,,Beachcomber,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/107/beachcomber
EN,England,,,Finance,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/21/finance
EN,England,,,Personal Finance,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/23/personalfinance
EN,England,,,City & Business,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/22/city&business
EN,England,,,The Crusader,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/17/thecrusader
EN,England,,,Travel,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/132/travel
EN,England,,,Activity,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/133/activity
EN,England,,,Beach,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/134/beach
EN,England,,,Cruise,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/135/cruise
EN,England,,,Short breaks,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/136/shortbreaks
EN,England,,,Travel,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/25/travel
EN,England,,,Entertainment,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/18/entertainment
EN,England,,,Films,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/36/films
EN,England,,,Books,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/39/books
EN,England,,,TV & Radio,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/20/tv&radio
EN,England,,,Theatre,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/38/theatre
EN,England,,,Music,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/35/music
EN,England,,,Life & Style,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/8/life&style
EN,England,,,Health,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/11/health
EN,England,,,Life,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/130/life
EN,England,,,Diets,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/126/diets
EN,England,,,Garden,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/13/garden
EN,England,,,Food & Recipes,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/14/food&recipes
EN,England,,,Cars,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/24/cars
EN,England,,,Style,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/12/style
EN,England,,,Fun,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/110/fun
EN,England,,,Top 10 Facts,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/109/top10facts
EN,England,,,Bingo,,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/124/bingo
EN,England,,,Arsenal,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.3/arsenal
EN,England,,,Aston Villa,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.7/aston-villa
EN,England,,,Cardiff City,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.31/cardiff-city
EN,England,,,Chelsea,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.17/chelsea
EN,England,,,Crystal Palace,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.44/crystal-palace
EN,England,,,Everton,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.5/everton
EN,England,,,Fulham,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.21/fulham
EN,England,,,Hull City,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.9/hull-city
EN,England,,,Liverpool,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.15/liverpool
EN,England,,,Manchester City,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.20/manchester-city
EN,England,,,Manchester United,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.8/manchester-united
EN,England,,,Newcastle United,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.18/newcastle-united
EN,England,,,Norwich City,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.40/norwich-city
EN,England,,,Southampton,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.35/southampton
EN,England,,,Stoke City,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.11/stoke-city
EN,England,,,Sunderland,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.19/sunderland
EN,England,,,Swansea City,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.24/swansea-city
EN,England,,,Tottenham Hotspur,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.12/tottenham-hotspur
EN,England,,,West Bromwich Albion,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.4/west-bromwich-albion
EN,England,,,West Ham,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.6/west-ham
EN,England,,,Barnsley,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.39/barnsley
EN,England,,,Birmingham City,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.34/birmingham-city
EN,England,,,Blackburn Rovers,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.2/blackburn-rovers
EN,England,,,Blackpool,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.37/blackpool
EN,England,,,Bolton Wanderers,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.10/bolton-wanderers
EN,England,,,Bournemouth,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.75/bournemouth
EN,England,,,Brighton & Hove Albion,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.62/brighton-hove-albion
EN,England,,,Burnley,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.23/burnley
EN,England,,,Charlton Athletic,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.22/charlton-athletic
EN,England,,,Derby County,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.41/derby-county
EN,England,,,Doncaster Rovers,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.27/doncaster-rovers
EN,England,,,Huddersfield Town,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.66/huddersfield-town
EN,England,,,Ipswich Town,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.29/ipswich-town
EN,England,,,Leeds United,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.48/leeds-united
EN,England,,,Leicester City,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.56/leicester-city
EN,England,,,Middlesbrough,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.13/middlesbrough
EN,England,,,Millwall,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.67/millwall
EN,England,,,Nottingham Forest,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.25/nottingham-forest
EN,England,,,Queens Park Rangers,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.36/queens-park-rangers
EN,England,,,Reading,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.33/reading
EN,England,,,Sheffield Wednesday,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.42/sheffield-wednesday
EN,England,,,Watford,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.30/watford
EN,England,,,Wigan Athletic,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.14/wigan-athletic
EN,England,,,Yeovil Town,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.61/yeovil-town
EN,England,,,Aberdeen,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.103/aberdeen
EN,England,,,Caledonian Thistle,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.101/caledonian-thistle
EN,England,,,Celtic,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.99/celtic
EN,England,,,Dundee United,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.95/dundee-united
EN,England,,,Hearts,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.102/hearts
EN,England,,,Hibernian,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.100/hibernian
EN,England,,,Kilmarnock,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.98/kilmarnock
EN,England,,,Motherwell,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.105/motherwell
EN,England,,,Partick Thistle,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.116/partick-thistle
EN,England,,,Ross County,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.111/ross-county
EN,England,,,St Johnstone,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.106/st-johnstone
EN,England,,,St Mirren,Football Feeds,Daily Express,Daily Express,http://www.express.co.uk/posts/rss/67.104/st-mirren
EN,England,,,News,,The Independent,The Independent,http://www.independent.co.uk/news/rss
EN,England,,,UK,News,The Independent,The Independent,http://www.independent.co.uk/news/uk/rss
